Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price
"Lenovo IdeaPad Gaming 3 15ACH6-381 AMD Ryzen 5 5600H/8GB/512GB SSD/RTX3050/15.6"" (PT)",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,944.82
"ASUS ROG Strix G16 G614JZ-N3008 Intel Core i7-13650HX/32GB/1TB/RTX 4080/16""",New,Asus,ROG,Intel Core i7,32,1000,,RTX 4080,16,No,2599.01
"LG Ultra PC 17U70Q-P.AA78B Intel Core i7-1260P/16GB/1TB SSD/RTX 3050Ti/17""",New,LG,Ultra,Intel Core i7,16,1000,SSD,RTX 3050,17,No,1999
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i5-12500H/16 GB/512GB SSD/RTX3050/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1029.01
"MSI Creator Z16 HX Studio B13VETO-047XES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4050/16"" Táctil",New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4050,16,Yes,2499
"ASUS TUF Gaming A17 FA707XI-HX019 AMD Ryzen 9 7940HS/32GB/1TB SSD/RTX 4070/17.3""",New,Asus,TUF,AMD Ryzen 9,32,1000,SSD,RTX 4070,17.3,No,1899.01
HP Victus 16-d1040ns Intel Core i7-12700H/32GB/512GB SSD/RTX 3060/16.1'',New,HP,Victus,Intel Core i7,32,512,SSD,RTX 3060,16.1,No,1499.01
"Asus TUF Gaming A15 FA507RR-HQ008 AMD Ryzen 7 6800H/32GB/1TB SSD/RTX 3070/15.6""",New,Asus,TUF,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,No,1889
"ASUS ROG Zephyrus G16 2023 GU603VI-N4006 Intel Core i9-13900H/32GB/1TB SSD/RTX 4070/16""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16,No,2599
"HP OMEN 16-n0012ns AMD Ryzen 7 6800H/16GB/512GB SSD/RTX 3050Ti/16.1""",New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,1399
"MSI Creator Z17 HX Studio A13VFT-048ES Intel Core i9-13950HX/32GB/1TB SSD/RTX 4060/17"" Táctil",New,MSI,Creator,Intel Core i9,32,1000,SSD,RTX 4060,17,Yes,2979.01
"HP Pavilion Plus 14-eh0008ns Intel Core i7-1255U/16GB/512GB SSD/RTX 2050/14""",New,HP,Pavilion,Intel Core i7,16,512,SSD,RTX 2050,14,No,1729.01
"MSI Raider GE68HX 13VF-046XES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4060/16""",New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4060,16,No,2499
"ASUS ROG Strix Scar 16 2023 G634JY-N4013 Intel Core i9-13980HX/32GB/1TB SSD/RTX 4090/16""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4090,16,No,3699.01
"MSI Creator M16 B12UDX-688XES Intel Core i7-12650H/16GB/512GB SSD/RTX 3050/16""",New,MSI,Creator,Intel Core i7,16,512,SSD,RTX 3050,16,No,1399
HP Victus 16-d1030ns Intel Core i7-12700H/16GB/1TB SSD/RTX 3050Ti/16.1'',New,HP,Victus,Intel Core i7,16,1000,SSD,RTX 3050,16.1,No,1299.01
"MSI Creator M16 B13VE-680XES Intel Core i7-13700H/16GB/1TB SSD/RTX 4050/16""",New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4050,16,No,1749
"ASUS ROG Strix Scar 18 2023 G834JY-N5012 Intel Core i9-13980HX/32GB/1TB SSD/RTX 4090/18""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4090,18,No,3699.01
"PcCom Revolt 3060 Intel Core i7-12700H/32GB/500GB SSD/RTX 3060/15.6""",New,PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 3060,15.6,No,1549
"HP OMEN 16-n0009ns AMD Ryzen 7 6800H/16GB/1TB SSD/RTX 3060/16.1""",New,HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3060,16.1,No,1699.01
"ASUS TUF Dash F15 FX517ZM-HN002 Intel Core i7-12650H/16GB/512GB SSD/RTX 3060/15.6""",New,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1699
"MSI Prestige 16 A12UD-220ES Intel Core i7-1280P/16GB/1TB SSD/RTX 3050Ti/16""",New,MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,16,No,1889
"Medion Erazer Deputy P50 Intel Core i7-13700HX/16GB/1TB SSD/RTX 4060/15.6""",New,Medion,Deputy,Intel Core i7,16,1000,SSD,RTX 4060,15.6,No,1529
"MSI Summit E16 Flip A13VET-083ES Intel Core i7-1360P/32GB/1TB SSD/RTX 4050/16"" Táctil",New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4050,16,Yes,2379.01
"ASUS ROG Strix G18 G814JI-N6004 Intel Core i9-13980HX/32GB/1TB SSD/RTX 4070/18""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,18,No,2659
"MSI Thin GF63 12VE-040ES Intel Core i5-12450H/16GB/512GB SSD/RTX 4050/15.6""",New,MSI,Thin,Intel Core i5,16,512,SSD,RTX 4050,15.6,No,1199
"Gigabyte G5 KF-E3ES313SH Intel Core i5-12500H/16GB/512GB SSD/RTX 4060/15.6""",New,Gigabyte,G5,Intel Core i5,16,512,SSD,RTX 4060,15.6,No,1189.01
"MSI Creator M16 B13UDX-687XES Intel Core i7-13700H/16GB/1TB SSD/RTX 3050/16""",New,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16,No,1599
"HP Victus 16-e0061ns AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/16.1""",New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,1149
"ASUS ROG Strix G17 G713RS-LL008 AMD Ryzen 9 6900HX/32GB/1TB SSD/RTX 3080/17.3""",New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,17.3,No,2999
"MSI Stealth 16 Studio A13VG-033ES Intel Core i9-13900H/32GB/2TB SSD/RTX 4070/16""",New,MSI,Stealth,Intel Core i9,32,2000,SSD,RTX 4070,16,No,2914.18
"ASUS ROG Zephyrus G16 2023 GU603ZU-N4004 Intel Core i7-12700H/32GB/1TB SSD/RTX 4050/16""",New,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 4050,16,No,1999
"MSI GF63 Thin 11UC-447XES Intel Core i5-11400H/16GB/512GB SSD/RTX 3050/15.6""",New,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1049
"ASUS TUF Gaming F15 FX507ZU4-LP003 Intel Core i7-12700H/16GB/1TB SSD/RTX 4050/15.6""",New,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 4050,15.6,No,2049
"LG Ultra PC 17U70Q-P.AD78B Intel Evo Core i7-1260P/32GB/1TB SSD/RTX 3050Ti/17""",New,LG,Ultra,Intel Evo Core i7,32,1000,SSD,RTX 3050,17,No,2199
"ASUS ROG Zephyrus M16 2023 GU604VZ-NM008W Intel Core i9-13900H/32GB/1TB SSD/RTX 4080/16""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,16,No,3599
"MSI Creator M16 B12VE-685XES Intel Core i7-12650H/32GB/1TB SSD/RTX 4050/16""",New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4050,16,No,1699
"ASUS ROG Zephyrus G14 2023 GA402XV-N2028W AMD Ryzen 9 7940HS/32GB/1TB SSD/RTX 4060/14""",New,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,14,No,2499
"MSI Katana GF66 12UC-820XES Intel Core i7-12650H/16GB/512GB SSD/RTX3050/15.6""",New,MSI,Katana,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1199
"ASUS ROG Strix Scar 18 2023 G834JZ-N6004W Intel Core i9-13980HX/32GB/1TB SSD/RTX 4080/18""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,18,No,3399
"ASUS TUF Gaming A16 Advantage Edition 2023 FA617NS-N3020 AMD Ryzen 7 7735HS/16GB/1TB SSD/Radeon RX 7600S/16""",New,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RX 7600S,16,No,1499
"MSI Raider GE68HX 13VG-042XES Intel Core i9-13950HX/32GB/1TB SSD/RTX 4070/16""",New,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 4070,16,No,3099
"Acer Predator Helios 300 PH315-55-7174 Intel Core i7-12700H/16GB/512GB SSD/RTX 3060/15.6""",New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1779
"HP Envy 16-h0002ns Intel Evo Core i7-12700H/16GB/1TB SSD/Intel Arc A370M/16""",New,HP,Envy,Intel Evo Core i7,16,1000,SSD,A 370M,16,No,1799
"ASUS TUF Gaming A16 Advantage Edition 2023 FA617XS-N3035 AMD Ryzen 9 7940HS/16GB/1TB SSD/Radeon RX 7600S/16""",New,Asus,TUF,AMD Ryzen 9,16,1000,SSD,RX 7600S,16,No,1699
"ASUS TUF Gaming F15 FX506LHB-HN324 Intel Core i5-10300H/16GB/512GB SSD/GTX 1650/15.6""",New,Asus,TUF,Intel Core i5,16,512,SSD,GTX 1650,15.6,No,999
"ASUS ROG Strix G16 G614JI-N4089W Intel Core i9-13980HX/32GB/1TB SSD/RTX 4070/16""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16,No,2699
"MSI Raider GE78HX 13VG-041XES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4070/17""",New,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,17,No,2799
"PcCom Revolt 3060 Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/15.6""",New,PcCom,Revolt,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1649
ASUS TUF Gaming F17 FX707VV4-HX025 Intel Core i9-13900H/32GB/1TB SSD/RTX 4060/17.3'',New,Asus,TUF,Intel Core i9,32,1000,SSD,RTX 4060,17.3,No,2099
"ASUS ROG Strix G16 G614JI-N4006 Intel Core i9-13980HX/32GB/1TB SSD/RTX 4070/16""",New,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16,No,2599
ASUS TUF Gaming F17 FX707VU4-HX028 Intel Core i9-13900H/32GB/1TB SSD/RTX 4050/17.3'',New,Asus,TUF,Intel Core i9,32,1000,SSD,RTX 4050,17.3,No,1889
ASUS TUF Gaming F17 FX707ZU4-HX005 Intel Core i7-12700H/16GB/1TB SSD/RTX 4050/17.3'',New,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 4050,17.3,No,1619
"MSI Creator Z17 HX Studio A13VGT-046ES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4070/17"" Táctil",New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4070,17,Yes,3129
"Razer Blade 17 QHD 240Hz Intel Core i7-12800H/16GB/1TB SSD/RTX 3070Ti/17.3""",New,Razer,Blade,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,3499.99
"MSI Summit E16 Flip A13VFT-082ES Intel Core i7-1360P/32GB/1TB SSD/RTX 4060/16"" Táctil",New,MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4060,16,Yes,2499
"Medion Erazer Deputy P10 MD62132 Intel Core i5-10300H/8GB/512GB SSD/GTX 1660Ti/15.6""",New,Medion,Deputy,Intel Core i5,8,512,SSD,GTX 1660,15.6,No,999
"HP OMEN 16-B1006NS Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16.1""",New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1699.01
"MSI Prestige 16 Studio A13VF-041ES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16""",New,MSI,Prestige,Intel Core i7,32,1000,SSD,RTX 4060,16,No,2239.01
"ASUS ROG Strix Scar 16 2023 G634JY-NM014W Intel Core i9-13980HX/32GB/2TB SSD/RTX 4090/16""",New,Asus,14w,Intel Core i9,32,2000,SSD,RTX 4090,16,No,4949.01
"Acer Predator Triton 300 SE PT316-51s-74LT Intel Core i7-12700H/16GB/512GB SSD/RTX 3050Ti/16""",New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3050,16,No,1589.01
"HP OMEN 16-b1025ns Intel Core i7-12700H/32GB/1TB SSD/RTX 3070/16.1""",New,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3070,16.1,No,1999
"MSI Titan GT77 HX 13VH-008ES Intel Core i9-13980HX/64GB/2TB SSD/RTX 4080/17.3"" + Bundle Gaming",New,MSI,Titan,Intel Core i9,64,2000,SSD,RTX 4080,17.3,No,4899
"LG Gram 17Z90Q Intel Core i7-1260P/16GB/512GB SSD/RTX 2050/17""",New,LG,Gram,Intel Core i7,16,512,SSD,RTX 2050,17,No,1409.01
"ASUS ROG Zephyrus M16 2023 GU604VY-NM001W Intel Core i9-13900H/32GB/2TB SSD/RTX 4090/16""",New,Asus,ROG,Intel Core i9,32,2000,SSD,RTX 4090,16,No,4299
"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H/16 GB/512 GB SSD/RTX3050/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,879
"Acer Predator Triton 300 SE PT314-52s-76F0 Intel Core i7-12700H/16GB/512GB SSD/RTX 3060/14""",New,Acer,Predator,Intel Core i7,16,512,SSD,RTX 3060,14,No,1739
